boleta_id,fecha,Tienda,producto,Categoria,cantidad,precio_unit,Monto
3012,14-07-2026,Tienda Mall,  Pan molde,Panadería,1,1800,1800
3012,2026-07-14,Tienda Mall,  Queso,Lácteos,2,4500,9000
3013,2026-07-21, Tienda Centro ,Cerveza,Alcohol,3,3500,10500
3013,2026-07-21,Tienda Centro,  Croissant,Panadería,3,900,2700
3013,21-7-2026,Tienda Centro,Esponjas,LIMPIEZA,2,1200,2400
3013,21-07-2026,Tienda Centro,Papas fritas,snacks,1,1800,1800
3013,2026-07-21,Tienda Centro  ,Toallitas húmedas  ,Bebé,1,2200,2200
3014,2026-07-20,Tienda Mall,Azúcar,Café/Té,2,1300,2600
3014,2026-07-20,Tienda Mall, Té ,Café/Té,1,2500,2500
3015,22-6-2026,  Tienda Norte,Maní,Snacks,1,1200,1200
3015,2026-06-22,Tienda Norte,Pañales,Bebé,1,8000,8000
3015,2026-06-22,Tienda Norte,Queso,Lácteos,1,4500,4500
3015,22/6/2026,Tienda Norte,Vino tinto,Alcohol,1,5000,5000
3016,2026-06-20,Tienda Norte,Azúcar,Café/Té,1,1300,1300
3016,2026/06/20,Tienda Norte,  Mantequilla,LÁCTEOS,1,2500,2500
3016,2026/06/20, Tienda Norte , Pan molde ,Panadería,,1800,1800
3016,2026-06-20,Tienda Norte,Queso,Lácteos,1,4500,4500
3016,2026-06-20,Tienda Norte,Té,Café/Té,1,2500,2500
3017,2026-05-23,  Tienda Norte,Cloro,limpieza,1,1400,1400
3017,2026-05-23,  Tienda Norte,  Detergente,LIMPIEZA,1,5500,5500
3017,2026-05-23,  Tienda Norte,Esponjas,Limpieza,1,1200,1200
3017,2026-05-23,  Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3017,2026-05-23,Tienda Norte,Pan molde,Panadería,1,1800,1800
3018,2026-08-18,Tienda Centro,Agua mineral,Bebidas,1,900,900
3019,2026-06-06,Tienda Mall,Leche,lácteos,1,1200,1200
3019,2026-06-06,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3019,06-06-2026,  Tienda Mall,Pan molde,Panadería,1,1800,1800
3020,27-5-2026,Tienda Norte,Azúcar,Café/Té,3,1300,3900
3020,27/5/2026,Tienda Norte  ,Café,Café/Té,1,4000,4000
3020,27-5-2026,  Tienda Norte,Pan hallulla,Panadería,1,1500,1500
3020,27/5/2026,Tienda Norte,Papas fritas,Snacks,3,1800,5400
3021,24/7/2026,Tienda Mall,Bebida cola,Bebidas,1,1500,1500
3022,2026/07/28,Tienda Centro,Agua mineral,Bebidas,1,900,900
3022,2026-07-28,Tienda Centro,Croissant  ,Panadería,3,900,2700
3023,2026-06-09,Tienda Norte,Azúcar,Café/Té,1,1300,1300
3023,9/6/2026,Tienda Norte, Café ,Café/Té,1,4000,4000
3024,2/6/2026,  Tienda Mall,Queso,Lácteos,1,4500,4500
3024,2026-06-02,  Tienda Mall,Vino tinto,Alcohol,1,5000,5000
3025,6/8/2026,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3025,2026-08-06,Tienda Mall,Pan molde  ,Panadería,2,1800,3600
3025,6-8-2026,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
3026,2026-07-05,Tienda Norte,Esponjas,Limpieza,3,1200,3600
3026,2026/07/05, Tienda Norte ,Mantequilla,Lácteos,1,2500,2500
3027,21/5/2026,Tienda Sur  ,Azúcar  ,Café/Té,1,1300,1300
3027,2026-05-21,Tienda Sur,Café,Café/Té,1,4000,4000
3027,21-05-2026,Tienda Sur,Queso  ,Lácteos,1,4500,4500
3028,2026/08/09,  Tienda Sur,Croissant,Panadería,2,900,1800
3028,2026-08-09,Tienda Sur,Leche,Lácteos,1,1200,1200
3028,2026-08-09,  Tienda Sur,Maní,SNACKS,1,1200,1200
3028,2026-08-09,Tienda Sur,Queso,Lácteos,1,4500,4500
3029,23-5-2026,Tienda Mall,Galletas,Snacks,1,1000,1000
3029,2026-05-23,Tienda Mall,  Jugo naranja,Bebidas,1,1600,1600
3030,29/6/2026,Tienda Norte, Bebida cola ,bebidas,1,1500,1500
3030,2026-06-29,Tienda Norte,Galletas,Snacks,,1000,1000
3031,2026-08-05,Tienda Centro,Azúcar,Café/Té,1,1300,1300
3031,2026-08-05,Tienda Centro, Bebida cola ,Bebidas,1,1500,1500
3032,20/7/2026,Tienda Mall,Detergente,Limpieza,1,5500,5500
3032,2026-07-20,Tienda Mall,Maní,Snacks,2,1200,2400
3033,2026-06-28,Tienda Norte,Cerveza,Alcohol,1,3500,3500
3033,2026/06/28, Tienda Norte ,Detergente,Limpieza,2,5500,11000
3033,2026-06-28,Tienda Norte,Papas fritas,Snacks,1,1800,1800
3033,28-06-2026,Tienda Norte, Queso ,Lácteos,1,4500,4500
3034,11-7-2026,  Tienda Sur,Cloro,Limpieza,2,1400,2800
3034,11-7-2026,  Tienda Sur,  Té,CAFÉ/TÉ,1,2500,2500
3035,2026-08-02,Tienda Centro,Agua mineral,bebidas,1,900,900
3035,2026-08-02,Tienda Centro,Azúcar,Café/Té,1,1300,1300
3035,2026/08/02,Tienda Centro,Bebida cola,Bebidas,,1500,1500
3036,2026-07-13,Tienda Centro,Cerveza,Alcohol,1,3500,3500
3036,2026-07-13,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
3036,13-7-2026, Tienda Centro ,  Pan hallulla,Panadería,2,1500,3000
3036,2026/07/13,Tienda Centro,Pañales,Bebé,1,8000,8000
3036,2026-07-13,Tienda Centro,Toallitas húmedas  ,Bebé,1,2200,2200
3037,2026-08-17,Tienda Norte,Agua mineral,Bebidas,1,900,900
3038,2026-05-25,Tienda Norte,Bebida cola,Bebidas,2,1500,3000
3038,2026/05/25,Tienda Norte,Papas fritas,Snacks,2,1800,3600
3038,2026-05-25,Tienda Norte, Toallitas húmedas ,Bebé,1,2200,2200
3039,09-08-2026,Tienda Centro,Cerveza,Alcohol,1,3500,3500
3039,2026-08-09,Tienda Centro,Cloro,LIMPIEZA,1,1400,1400
3039,2026-08-09,Tienda Centro,Galletas,Snacks,2,1000,2000
3039,09-08-2026,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3039,2026-08-09,Tienda Centro  ,Papas fritas,SNACKS,2,1800,3600
3040,23/6/2026,Tienda Mall,Cerveza,Alcohol,3,3500,10500
3040,23-6-2026,Tienda Mall,Maní,Snacks,1,1200,1200
3040,2026-06-23,Tienda Mall,Pan molde,Panadería,3,1800,5400
3040,2026-06-23,Tienda Mall, Pañales ,Bebé,1,8000,8000
3040,2026-06-23,Tienda Mall, Toallitas húmedas ,Bebé,2,2200,4400
3041,2026-06-10,  Tienda Norte,  Bebida cola,Bebidas,1,1500,1500
3041,10-6-2026,Tienda Norte,Detergente  ,Limpieza,1,5500,5500
3042,13-7-2026,Tienda Mall,Bebida cola,Bebidas,1,1500,1500
3042,2026-07-13,Tienda Mall,Croissant  ,Panadería,1,900,900
3042,13-07-2026,Tienda Mall,  Papas fritas,Snacks,2,1800,3600
3042,2026-07-13,Tienda Mall,Vino tinto  ,Alcohol,2,5000,10000
3043,2026-07-19,Tienda Norte  ,Pan hallulla,Panadería,2,1500,3000
3043,2026-07-19,Tienda Norte,Pan molde,Panadería,1,1800,1800
3043,2026-07-19,Tienda Norte,Queso,LÁCTEOS,1,4500,4500
3044,2026-07-18, Tienda Mall ,Cloro,LIMPIEZA,1,1400,1400
3044,18-7-2026,Tienda Mall,Detergente,Limpieza,1,5500,5500
3044,18/7/2026, Tienda Mall ,Esponjas,Limpieza,2,1200,2400
3045,1-7-2026,Tienda Sur,Esponjas,Limpieza,1,1200,1200
3045,1-7-2026,Tienda Sur, Pan hallulla ,Panadería,1,1500,1500
3045,2026-07-01,Tienda Sur,Queso,lácteos,1,4500,4500
3046,2026/06/08,Tienda Centro,Agua mineral,Bebidas,1,900,900
3046,8-6-2026,Tienda Centro,Galletas,Snacks,1,1000,1000
3046,2026/06/08,Tienda Centro,Vino tinto,alcohol,3,5000,15000
3047,16-08-2026,Tienda Mall  ,Agua mineral,Bebidas,1,900,900
3047,2026-08-16,Tienda Mall,Cerveza,Alcohol,2,3500,7000
3048,17-08-2026,Tienda Sur  ,Azúcar,Café/Té,1,1300,1300
3048,2026-08-17,Tienda Sur  ,Café,Café/Té,1,4000,4000
3048,2026-08-17,Tienda Sur,Galletas  ,snacks,2,1000,2000
3049,2026/07/25,Tienda Centro,Azúcar,CAFÉ/TÉ,1,1300,1300
3049,25/7/2026, Tienda Centro ,  Bebida cola,Bebidas,1,1500,1500
3049,2026/07/25,Tienda Centro, Café ,Café/Té,1,4000,4000
3049,2026/07/25,Tienda Centro,Mantequilla,LÁCTEOS,2,2500,5000
3049,25-7-2026,Tienda Centro,Pan molde  ,Panadería,1,1800,1800
3049,25-07-2026,Tienda Centro,Papas fritas,Snacks,2,1800,3600
3049,2026-07-25, Tienda Centro ,Queso,Lácteos,3,4500,13.500
3050,2026-05-23,Tienda Sur,Galletas  ,Snacks,,1000,1000
3051,2026-06-20,Tienda Norte,Cerveza,Alcohol,2,3500,7000
3051,2026-06-20,Tienda Norte,Croissant,Panadería,1,900,900
3051,20-06-2026,Tienda Norte,Maní  ,Snacks,2,1200,2400
3051,2026-06-20,Tienda Norte,Papas fritas,Snacks,1,1800,1800
3052,2026-06-01,Tienda Sur,  Azúcar,Café/Té,2,1300,2600
3052,2026/06/01,  Tienda Sur,Café,Café/Té,2,4000,8000
3052,2026/06/01,Tienda Sur,Cerveza,Alcohol,1,3500,3500
3052,2026/06/01,Tienda Sur,Maní,Snacks,3,1200,3600
3052,2026-06-01,Tienda Sur, Pan hallulla ,Panadería,1,1500,1500
3052,2026-06-01,Tienda Sur, Papas fritas ,Snacks,1,1800,1800
3053,2026-08-04,  Tienda Norte,Croissant,Panadería,1,900,900
3053,2026-08-04,Tienda Norte,Queso,Lácteos,2,4500,9000
3053,04-08-2026,Tienda Norte,Vino tinto,Alcohol,1,5000,5000
3054,2026-07-22, Tienda Centro ,Bebida cola  ,Bebidas,2,1500,3000
3054,22/7/2026,Tienda Centro  ,  Papas fritas,Snacks,2,1800,3600
3054,2026-07-22,Tienda Centro, Vino tinto ,Alcohol,1,5000,5000
3055,22-06-2026, Tienda Centro ,Café,Café/Té,1,4000,4000
3055,22-06-2026,Tienda Centro,Cerveza,Alcohol,3,3500,10500
3055,22-06-2026,Tienda Centro,Leche,Lácteos,1,1200,1200
3055,2026-06-22, Tienda Centro ,Papas fritas  ,Snacks,1,1800,1800
3056,25-7-2026, Tienda Norte ,Bebida cola,bebidas,1,1500,1500
3056,2026-07-25, Tienda Norte ,Leche,Lácteos,2,1200,2400
3056,2026-07-25,Tienda Norte,Maní,Snacks,1,1200,1200
3056,2026/07/25,Tienda Norte,Pan molde,Panadería,2,1800,3600
3056,25-07-2026,Tienda Norte,Queso  ,Lácteos,2,4500,9000
3057,2026-06-20,  Tienda Sur,Mantequilla,Lácteos,1,2500,2500
3057,2026-06-20, Tienda Sur ,Pan molde,Panadería,1,1800,1800
3058,2026-05-28,Tienda Sur,  Cloro,Limpieza,1,1400,1400
3058,2026-05-28,Tienda Sur,Papas fritas,Snacks,1,1800,1800
3058,2026-05-28,Tienda Sur,Té  ,Café/Té,1,2500,2500
3059,2026-05-30,Tienda Sur  ,Queso,Lácteos,1,4500,4500
3060,2026-07-14,Tienda Centro,Azúcar,CAFÉ/TÉ,1,1300,1300
3060,2026/07/14,Tienda Centro,Leche,Lácteos,1,1200,1200
3060,2026-07-14,Tienda Centro  ,Mantequilla,Lácteos,1,2500,2500
3060,14-7-2026,Tienda Centro,  Pan hallulla,Panadería,2,1500,3000
3060,2026-07-14,Tienda Centro,Pañales,Bebé,1,8000,8000
3060,14-7-2026, Tienda Centro ,Queso,Lácteos,1,4500,4500
3060,2026-07-14,Tienda Centro,Té  ,Café/Té,1,2500,2500
3061,2026/06/16,Tienda Centro,Cloro,Limpieza,1,1400,1400
3061,2026-06-16,Tienda Centro,Papas fritas,snacks,3,1800,5400
3062,2026-07-31,Tienda Centro,  Café,Café/Té,2,4000,8000
3062,2026-07-31,Tienda Centro, Galletas ,SNACKS,1,1000,1000
3062,2026-07-31, Tienda Centro ,  Té,Café/Té,1,2500,2500
3063,2026-08-05,Tienda Centro,  Cloro,limpieza,1,1400,1400
3063,2026-08-05,Tienda Centro,Detergente,Limpieza,1,5500,5500
3063,2026-08-05,Tienda Centro, Mantequilla ,Lácteos,3,2500,7500
3063,5-8-2026,Tienda Centro,Pan hallulla,Panadería,2,1500,3000
3063,05-08-2026,Tienda Centro  ,Pañales,Bebé,1,8000,8000
3063,2026-08-05,  Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
3064,10-8-2026,Tienda Centro,Galletas,snacks,1,1000,1000
3064,2026-08-10,  Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
3064,2026/08/10,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
3065,26/6/2026,  Tienda Centro,Bebida cola,Bebidas,3,1500,4500
3065,26-06-2026,Tienda Centro,Esponjas  ,LIMPIEZA,1,1200,1200
3066,11-07-2026,Tienda Mall,Cloro,Limpieza,1,1400,1400
3066,11/7/2026,Tienda Mall,Detergente,limpieza,1,5500,5500
3066,2026-07-11,Tienda Mall,Pañales,Bebé,2,8000,16000
3066,11/7/2026,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
3066,2026/07/11,Tienda Mall,Té,Café/Té,1,2500,2500
3067,2026-08-01,Tienda Centro,  Azúcar,Café/Té,2,1300,2600
3067,1/8/2026,Tienda Centro,Galletas,Snacks,1,1000,1000
3067,1-8-2026,Tienda Centro  ,Maní  ,Snacks,1,1200,1200
3067,2026-08-01,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3067,2026-08-01,Tienda Centro,  Té,Café/Té,1,2500,2500
3068,5-7-2026,Tienda Mall,Cloro,LIMPIEZA,1,1400,1400
3069,2026-07-06,  Tienda Mall,Bebida cola,Bebidas,1,1500,1500
3069,2026-07-06,Tienda Mall,Jugo naranja,bebidas,1,1600,1600
3070,2026-08-09,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3070,9-8-2026,Tienda Mall,Pan molde,PANADERÍA,3,1800,5400
3070,2026-08-09,Tienda Mall,Queso,Lácteos,1,4500,4500
3071,17/6/2026,Tienda Norte  ,Azúcar,Café/Té,1,1300,1300
3071,2026-06-17, Tienda Norte ,Bebida cola,Bebidas,1,1500,1500
3071,2026-06-17, Tienda Norte ,Café,Café/Té,1,4000,4000
3071,2026-06-17,Tienda Norte,Esponjas  ,Limpieza,1,1200,1200
3071,17/6/2026,Tienda Norte,Galletas,Snacks,1,1000,1000
3072,7/7/2026,Tienda Sur,Cloro,limpieza,1,1400,1400
3072,2026-07-07,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
3073,23-06-2026,Tienda Centro,Vino tinto,Alcohol,1,5000,5000
3074,2026-07-01,Tienda Centro,  Cerveza,Alcohol,1,3500,3500
3074,2026-07-01,  Tienda Centro,Jugo naranja,Bebidas,2,1600,3200
3074,2026/07/01,Tienda Centro,Maní,Snacks,2,1200,2400
3074,1/7/2026,  Tienda Centro,Pañales,bebé,1,8000,8000
3075,2026-07-23,Tienda Mall,Azúcar,CAFÉ/TÉ,,1300,2600
3075,2026/07/23,Tienda Mall,Bebida cola,Bebidas,2,1500,3000
3075,23-7-2026,Tienda Mall,Café,CAFÉ/TÉ,1,4000,4000
3075,2026-07-23,Tienda Mall,Papas fritas,Snacks,1,1800,1800
3075,2026/07/23,Tienda Mall,Té  ,CAFÉ/TÉ,1,2500,2500
3076,2026-05-24,Tienda Centro,Bebida cola,BEBIDAS,1,1500,1500
3076,24-05-2026,Tienda Centro  ,  Jugo naranja,Bebidas,1,1600,1600
3076,24/5/2026,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3077,2026-05-23,Tienda Mall,Agua mineral,Bebidas,1,900,900
3077,23-05-2026,  Tienda Mall,  Esponjas,Limpieza,1,1200,1200
3077,2026-05-23, Tienda Mall ,Leche  ,Lácteos,3,1200,3600
3078,2026/07/12,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
3078,2026-07-12,Tienda Sur,Maní,snacks,1,1200,1200
3078,2026-07-12,Tienda Sur,  Papas fritas,SNACKS,1,1800,1800
3078,2026-07-12,Tienda Sur, Té ,Café/Té,2,2500,5000
3079,2026-06-10,Tienda Norte,Cerveza,Alcohol,1,3500,3500
3079,2026-06-10,Tienda Norte,Galletas,snacks,1,1000,1000
3079,2026-06-10,Tienda Norte  ,Maní,SNACKS,1,1200,1200
3080,2026-06-26, Tienda Centro ,Galletas  ,Snacks,1,1000,1000
3080,26/6/2026,Tienda Centro, Leche ,Lácteos,1,1200,1200
3081,2026-07-07,Tienda Centro, Cloro ,Limpieza,1,1400,1400
3081,2026-07-07,Tienda Centro,Detergente,Limpieza,1,5500,5500
3081,7/7/2026,Tienda Centro, Leche ,Lácteos,1,1200,1200
3081,2026/07/07,Tienda Centro,Té,Café/Té,1,2500,2500
3082,29/7/2026,Tienda Centro  ,Mantequilla,LÁCTEOS,2,2500,5000
3082,29/7/2026,Tienda Centro,Pañales  ,bebé,,8000,8000
3082,29-07-2026,Tienda Centro,Queso,Lácteos,1,4500,4500
3082,2026-07-29,Tienda Centro,Toallitas húmedas,BEBÉ,1,2200,2200
3083,2026/07/08,Tienda Norte, Cerveza ,Alcohol,2,3500,7000
3083,2026/07/08,Tienda Norte,Mantequilla,lácteos,2,2500,5000
3083,2026-07-08,Tienda Norte,  Papas fritas,SNACKS,2,1800,3600
3084,2026-06-26,Tienda Sur, Mantequilla ,Lácteos,1,2500,2500
3084,2026-06-26,Tienda Sur,Pan molde,Panadería,1,1800,1800
3085,2026/07/28,Tienda Mall  ,Croissant,Panadería,1,900,900
3086,19/7/2026,Tienda Norte,Jugo naranja,Bebidas,3,1600,4800
3086,19-07-2026,Tienda Norte,Queso,Lácteos,2,4500,9000
3086,19-7-2026,Tienda Norte,Vino tinto  ,Alcohol,2,5000,10000
3087,2026-07-28,Tienda Centro,Cloro,Limpieza,1,1400,1400
3087,2026-07-28,Tienda Centro  ,Detergente,Limpieza,1,5500,5500
3087,2026-07-28,Tienda Centro,Esponjas,LIMPIEZA,2,1200,2400
3087,2026-07-28,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3088,2026-07-12,Tienda Centro,Agua mineral,Bebidas,1,900,900
3088,2026-07-12, Tienda Centro ,  Mantequilla,Lácteos,1,2500,2500
3088,2026/07/12,Tienda Centro,Pan molde,PANADERÍA,2,1800,3600
3089,5/6/2026, Tienda Centro ,Cerveza  ,Alcohol,1,3500,3500
3089,2026-06-05, Tienda Centro ,Mantequilla,Lácteos,1,2500,2500
3089,5/6/2026, Tienda Centro ,Maní,Snacks,2,1200,2400
3089,2026-06-05,Tienda Centro,Toallitas húmedas,Bebé,2,2200,4400
3090,2026/07/12,  Tienda Norte,  Bebida cola,Bebidas,1,1500,1500
3090,2026-07-12,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3090,12-7-2026,Tienda Norte,Pan hallulla,Panadería,3,1500,4500
3090,12-07-2026,  Tienda Norte,  Papas fritas,Snacks,3,1800,5400
3090,12/7/2026,Tienda Norte,Queso,Lácteos,1,4500,4500
3091,03-06-2026,Tienda Sur,Cerveza,Alcohol,1,3500,3500
3092,2026-06-30,  Tienda Centro,Cloro,Limpieza,1,1400,1400
3092,2026/06/30,Tienda Centro, Pañales ,Bebé,1,8000,8000
3092,2026/06/30,Tienda Centro, Toallitas húmedas ,BEBÉ,1,2200,2200
3093,25/6/2026,Tienda Centro,Galletas,Snacks,1,1000,1000
3093,2026/06/25,Tienda Centro,Leche,Lácteos,2,1200,2400
3093,2026-06-25,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3094,2026-06-17,Tienda Centro,Leche,Lácteos,1,1200,1200
3095,2026/07/05,  Tienda Mall,Café,CAFÉ/TÉ,1,4000,4000
3095,5-7-2026,Tienda Mall,Galletas,Snacks,3,1000,3000
3095,5-7-2026,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3096,2026-05-27,Tienda Mall,Bebida cola  ,Bebidas,1,1500,1500
3096,2026-05-27,Tienda Mall,Pan molde,Panadería,1,1800,1800
3096,2026/05/27,Tienda Mall,Papas fritas,Snacks,3,1800,5400
3096,2026-05-27, Tienda Mall ,Queso,lácteos,1,4500,4500
3097,21-05-2026,  Tienda Norte,Esponjas,Limpieza,1,1200,1200
3097,21/5/2026,Tienda Norte,Leche,Lácteos,2,1200,2400
3098,2026-08-07,  Tienda Sur,Detergente,Limpieza,1,5500,5500
3098,7/8/2026, Tienda Sur , Esponjas ,Limpieza,1,1200,1200
3099,18-06-2026,Tienda Norte,Galletas,Snacks,1,1000,1000
3099,18-06-2026, Tienda Norte ,  Queso,Lácteos,1,4500,4500
3099,2026-06-18,Tienda Norte,  Vino tinto,ALCOHOL,1,5000,5000
3100,22-7-2026,Tienda Mall,Cloro,limpieza,1,1400,1400
3100,2026-07-22,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3100,22-07-2026,  Tienda Mall,Pan hallulla,PANADERÍA,1,1500,1500
3101,2026-06-02,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
3101,2026/06/02,Tienda Norte,Pan hallulla,Panadería,1,1500,1500
3101,2026-06-02,Tienda Norte,Papas fritas,SNACKS,3,1800,5400
3101,2026/06/02,Tienda Norte,Queso,LÁCTEOS,1,4500,4500
3102,2026-08-05,Tienda Sur,Detergente,Limpieza,1,5500,5500
3102,2026-08-05,Tienda Sur,Papas fritas,SNACKS,2,1800,3600
3102,5/8/2026,Tienda Sur, Pañales ,Bebé,1,8000,8000
3103,2026/06/03,Tienda Centro,Café,Café/Té,1,4000,4000
3103,2026-06-03,Tienda Centro,  Croissant,PANADERÍA,1,900,900
3103,3/6/2026,Tienda Centro,Galletas,Snacks,1,1000,1000
3103,2026-06-03,Tienda Centro,  Mantequilla,lácteos,,2500,2500
3103,3/6/2026,Tienda Centro,Pan molde  ,Panadería,3,1800,5400
3104,25-05-2026,Tienda Mall,Croissant,Panadería,1,900,900
3104,2026/05/25,  Tienda Mall, Leche ,lácteos,1,1200,1200
3105,14/7/2026, Tienda Centro , Agua mineral ,Bebidas,1,900,900
3105,2026-07-14,Tienda Centro  ,Pan molde,Panadería,3,1800,5400
3105,2026-07-14, Tienda Centro ,Queso,Lácteos,2,4500,9000
3105,14/7/2026,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
3105,2026-07-14,Tienda Centro,Yogurt,lácteos,1,800,800
3106,2026-07-17,Tienda Sur  ,Bebida cola,Bebidas,1,1500,1500
3106,2026-07-17,Tienda Sur,Cloro,LIMPIEZA,1,1400,1400
3107,2026-07-12,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
3107,2026/07/12,Tienda Sur,Yogurt,Lácteos,2,800,1600
3108,2026/05/24,Tienda Norte  ,Bebida cola,bebidas,1,1500,1500
3108,2026-05-24,Tienda Norte, Pan molde ,Panadería,1,1800,1800
3108,2026-05-24,Tienda Norte,Queso,Lácteos,1,4500,4500
3108,24/5/2026,Tienda Norte,Vino tinto,ALCOHOL,3,5000,15000
3109,17-06-2026,Tienda Mall,Café,Café/Té,1,4000,4000
3109,2026-06-17,  Tienda Mall,Detergente,Limpieza,1,5500,5500
3109,17-06-2026,Tienda Mall,Esponjas,LIMPIEZA,1,1200,1200
3109,17/6/2026,Tienda Mall, Galletas ,Snacks,2,1000,2000
3109,2026-06-17,  Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
3110,23/7/2026,Tienda Norte,  Azúcar,Café/Té,1,1300,1300
3110,2026/07/23,Tienda Norte,Queso,Lácteos,2,4500,9000
3110,23/7/2026,Tienda Norte,Té,Café/Té,1,2500,2500
3110,23-7-2026, Tienda Norte ,Vino tinto,Alcohol,1,5000,5000
3111,9/7/2026,Tienda Mall,Agua mineral,Bebidas,3,900,2700
3111,09-07-2026,Tienda Mall,Croissant,Panadería,3,900,2700
3111,9/7/2026,Tienda Mall, Esponjas ,Limpieza,1,1200,1200
3112,15-6-2026,Tienda Centro,  Azúcar,Café/Té,1,1300,1300
3112,2026-06-15,Tienda Centro,Café,café/té,1,4000,4000
3112,2026-06-15,Tienda Centro,Galletas,Snacks,1,1000,1000
3112,15-6-2026,Tienda Centro,Papas fritas,Snacks,1,1800,1800
3112,2026-06-15,Tienda Centro,  Toallitas húmedas,Bebé,1,2200,2200
3113,2026-06-30,  Tienda Mall,Esponjas,Limpieza,1,1200,1200
3113,30-6-2026,Tienda Mall,Leche,Lácteos,1,1200,1200
3113,2026-06-30,  Tienda Mall,Papas fritas,Snacks,1,1800,1800
3114,4-8-2026,Tienda Norte,Agua mineral,BEBIDAS,2,900,1800
3114,2026-08-04, Tienda Norte ,Jugo naranja,Bebidas,,1600,1600
3114,04-08-2026,Tienda Norte,Papas fritas,SNACKS,1,1800,1800
3114,4-8-2026,Tienda Norte,Queso,Lácteos,1,4500,4500
3114,2026/08/04,Tienda Norte  ,Vino tinto,Alcohol,3,5000,15.000
3115,2026-08-13,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
3115,2026/08/13,Tienda Sur, Pan molde ,Panadería,2,1800,3600
3115,2026-08-13,  Tienda Sur, Queso ,Lácteos,1,4500,4500
3116,29/7/2026,Tienda Mall,Cerveza,alcohol,2,3500,7000
3116,29-7-2026,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
3116,29/7/2026,Tienda Mall,Pañales,bebé,1,8000,8000
3116,2026/07/29,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
3117,2026/06/12,Tienda Mall,Cloro,Limpieza,1,1400,1400
3117,12-6-2026, Tienda Mall ,Croissant,Panadería,2,900,1800
3117,12-06-2026,  Tienda Mall, Mantequilla ,Lácteos,1,2500,2500
3117,2026-06-12,Tienda Mall,Pan hallulla,Panadería,1,1500,1500
3117,2026-06-12,Tienda Mall,Pan molde,panadería,2,1800,3600
3118,2026-07-18,Tienda Norte,  Agua mineral,Bebidas,1,900,900
3118,18-07-2026,Tienda Norte, Toallitas húmedas ,bebé,1,2200,2200
3119,2026-06-01,Tienda Norte,Cloro,Limpieza,2,1400,2800
3120,2026-07-25,Tienda Norte  ,Jugo naranja,Bebidas,1,1600,1600
3120,25-7-2026,Tienda Norte,Queso  ,Lácteos,1,4500,4500
3120,2026/07/25,Tienda Norte,Té,Café/Té,1,2500,2500
3121,16/8/2026,  Tienda Mall,Cloro,Limpieza,3,1400,4200
3121,16-8-2026,Tienda Mall,Queso  ,Lácteos,1,4500,4500
3122,23-06-2026,Tienda Sur,Café,Café/Té,3,4000,12000
3122,2026/06/23,Tienda Sur,Cloro,Limpieza,1,1400,1400
3123,12-7-2026,Tienda Sur,Croissant,PANADERÍA,1,900,900
3123,2026-07-12,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
3123,12-07-2026,Tienda Sur,Maní,Snacks,3,1200,3600
3123,2026-07-12,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
3124,2026-06-07,Tienda Centro,Croissant,Panadería,,900,900
3124,2026/06/07,Tienda Centro,Té,Café/Té,1,2500,2500
3125,21/7/2026,Tienda Mall  ,Detergente  ,Limpieza,2,5500,11000
3126,2026-06-09,Tienda Norte,Esponjas,LIMPIEZA,1,1200,1200
3126,2026/06/09,Tienda Norte,Leche  ,Lácteos,1,1200,1200
3127,14-7-2026,Tienda Norte,Detergente,Limpieza,1,5500,5500
3127,2026/07/14,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
3128,2026-06-21,Tienda Norte,Cloro,Limpieza,1,1400,1400
3128,2026/06/21,Tienda Norte,Pañales,Bebé,1,8000,8000
