boleta_id,fecha,tienda,producto,categoria,cantidad,precio_unit,monto
2474,2026-06-30,Tienda Mall,Pañales,Bebé,1,8000,8000
2474,2026-06-30,Tienda Mall,Toallitas húmedas,Bebé,3,2200,6600
2475,2026-08-07,Tienda Mall,Papas fritas,Snacks,2,1800,3600
2476,2026-05-26,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
2476,2026-05-26,Tienda Centro,Maní,Snacks,1,1200,1200
2477,2026-05-20,Tienda Centro,Cerveza,Alcohol,1,3500,3500
2477,2026-05-20,Tienda Centro,Maní,Snacks,1,1200,1200
2477,2026-05-20,Tienda Centro,Vino tinto,Alcohol,3,5000,15000
2478,2026-07-10,Tienda Sur,Café,Café/Té,1,4000,4000
2478,2026-07-10,Tienda Sur,Galletas,Snacks,1,1000,1000
2478,2026-07-10,Tienda Sur,Queso,Lácteos,1,4500,4500
2478,2026-07-10,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2479,2026-07-16,Tienda Sur,Maní,Snacks,1,1200,1200
2479,2026-07-16,Tienda Sur,Té,Café/Té,1,2500,2500
2480,2026-05-29,Tienda Mall,Agua mineral,Bebidas,1,900,900
2480,2026-05-29,Tienda Mall,Cerveza,Alcohol,1,3500,3500
2480,2026-05-29,Tienda Mall,Maní,Snacks,1,1200,1200
2480,2026-05-29,Tienda Mall,Papas fritas,Snacks,1,1800,1800
2481,2026-08-06,Tienda Mall,Azúcar,Café/Té,1,1300,1300
2481,2026-08-06,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2481,2026-08-06,Tienda Mall,Pan molde,Panadería,1,1800,1800
2481,2026-08-06,Tienda Mall,Queso,Lácteos,1,4500,4500
2481,2026-08-06,Tienda Mall,Té,Café/Té,1,2500,2500
2482,2026-05-28,Tienda Mall,Bebida cola,Bebidas,1,1500,1500
2483,2026-08-07,Tienda Sur,Agua mineral,Bebidas,1,900,900
2483,2026-08-07,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
2483,2026-08-07,Tienda Sur,Queso,Lácteos,1,4500,4500
2484,2026-08-16,Tienda Sur,Azúcar,Café/Té,1,1300,1300
2484,2026-08-16,Tienda Sur,Bebida cola,Bebidas,2,1500,3000
2484,2026-08-16,Tienda Sur,Papas fritas,Snacks,2,1800,3600
2484,2026-08-16,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
2485,2026-08-13,Tienda Centro,Cloro,Limpieza,1,1400,1400
2485,2026-08-13,Tienda Centro,Detergente,Limpieza,2,5500,11000
2485,2026-08-13,Tienda Centro,Maní,Snacks,2,1200,2400
2486,2026-08-01,Tienda Mall,Agua mineral,Bebidas,1,900,900
2487,2026-06-08,Tienda Sur,Queso,Lácteos,1,4500,4500
2487,2026-06-08,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2488,2026-06-29,Tienda Centro,Papas fritas,Snacks,1,1800,1800
2488,2026-06-29,Tienda Centro,Vino tinto,Alcohol,3,5000,15000
2489,2026-05-21,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
2489,2026-05-21,Tienda Sur,Detergente,Limpieza,1,5500,5500
2490,2026-07-29,Tienda Centro,Maní,Snacks,1,1200,1200
2491,2026-08-06,Tienda Sur,Detergente,Limpieza,3,5500,16500
2491,2026-08-06,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
2491,2026-08-06,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
2492,2026-08-06,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
2492,2026-08-06,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
2493,2026-07-15,Tienda Mall,Azúcar,Café/Té,1,1300,1300
2493,2026-07-15,Tienda Mall,Maní,Snacks,1,1200,1200
2494,2026-06-03,Tienda Sur,Maní,Snacks,2,1200,2400
2495,2026-08-15,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
2495,2026-08-15,Tienda Norte,Té,Café/Té,1,2500,2500
2496,2026-07-09,Tienda Sur,Maní,Snacks,1,1200,1200
2497,2026-08-10,Tienda Norte,Maní,Snacks,1,1200,1200
2498,2026-08-10,Tienda Sur,Esponjas,Limpieza,2,1200,2400
2498,2026-08-10,Tienda Sur,Papas fritas,Snacks,1,1800,1800
2498,2026-08-10,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
2499,2026-07-20,Tienda Sur,Esponjas,Limpieza,1,1200,1200
2499,2026-07-20,Tienda Sur,Galletas,Snacks,1,1000,1000
2499,2026-07-20,Tienda Sur,Leche,Lácteos,2,1200,2400
2499,2026-07-20,Tienda Sur,Queso,Lácteos,1,4500,4500
2500,2026-08-10,Tienda Centro,Azúcar,Café/Té,1,1300,1300
2500,2026-08-10,Tienda Centro,Croissant,Panadería,1,900,900
2500,2026-08-10,Tienda Centro,Té,Café/Té,1,2500,2500
2501,2026-07-07,Tienda Sur,Jugo naranja,Bebidas,1,1600,1600
2501,2026-07-07,Tienda Sur,Maní,Snacks,1,1200,1200
2501,2026-07-07,Tienda Sur,Pañales,Bebé,1,8000,8000
2501,2026-07-07,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
2502,2026-06-07,Tienda Norte,Galletas,Snacks,1,1000,1000
2502,2026-06-07,Tienda Norte,Leche,Lácteos,1,1200,1200
2502,2026-06-07,Tienda Norte,Toallitas húmedas,Bebé,3,2200,6600
2503,2026-06-10,Tienda Norte,Pan hallulla,Panadería,2,1500,3000
2503,2026-06-10,Tienda Norte,Pañales,Bebé,2,8000,16000
2503,2026-06-10,Tienda Norte,Toallitas húmedas,Bebé,2,2200,4400
2504,2026-08-08,Tienda Mall,Azúcar,Café/Té,1,1300,1300
2505,2026-07-18,Tienda Mall,Agua mineral,Bebidas,1,900,900
2505,2026-07-18,Tienda Mall,Esponjas,Limpieza,2,1200,2400
2506,2026-07-12,Tienda Mall,Pañales,Bebé,2,8000,16000
2506,2026-07-12,Tienda Mall,Queso,Lácteos,1,4500,4500
2506,2026-07-12,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
2507,2026-05-25,Tienda Mall,Azúcar,Café/Té,1,1300,1300
2507,2026-05-25,Tienda Mall,Croissant,Panadería,1,900,900
2507,2026-05-25,Tienda Mall,Galletas,Snacks,1,1000,1000
2507,2026-05-25,Tienda Mall,Té,Café/Té,1,2500,2500
2508,2026-07-06,Tienda Mall,Azúcar,Café/Té,1,1300,1300
2509,2026-06-22,Tienda Mall,Pan molde,Panadería,1,1800,1800
2509,2026-06-22,Tienda Mall,Té,Café/Té,1,2500,2500
2510,2026-08-03,Tienda Mall,Detergente,Limpieza,1,5500,5500
2510,2026-08-03,Tienda Mall,Leche,Lácteos,1,1200,1200
2510,2026-08-03,Tienda Mall,Yogurt,Lácteos,1,800,800
2511,2026-07-28,Tienda Centro,Pañales,Bebé,1,8000,8000
2511,2026-07-28,Tienda Centro,Toallitas húmedas,Bebé,2,2200,4400
2512,2026-06-01,Tienda Norte,Café,Café/Té,1,4000,4000
2512,2026-06-01,Tienda Norte,Cloro,Limpieza,1,1400,1400
2512,2026-06-01,Tienda Norte,Detergente,Limpieza,1,5500,5500
2512,2026-06-01,Tienda Norte,Pan molde,Panadería,2,1800,3600
2513,2026-08-03,Tienda Norte,Bebida cola,Bebidas,2,1500,3000
2513,2026-08-03,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2513,2026-08-03,Tienda Norte,Toallitas húmedas,Bebé,3,2200,6600
2514,2026-07-14,Tienda Sur,Bebida cola,Bebidas,1,1500,1500
2514,2026-07-14,Tienda Sur,Galletas,Snacks,1,1000,1000
2514,2026-07-14,Tienda Sur,Pan hallulla,Panadería,2,1500,3000
2514,2026-07-14,Tienda Sur,Queso,Lácteos,2,4500,9000
2515,2026-06-17,Tienda Norte,Esponjas,Limpieza,1,1200,1200
2515,2026-06-17,Tienda Norte,Galletas,Snacks,1,1000,1000
2516,2026-06-19,Tienda Centro,Cloro,Limpieza,1,1400,1400
2516,2026-06-19,Tienda Centro,Leche,Lácteos,1,1200,1200
2516,2026-06-19,Tienda Centro,Queso,Lácteos,1,4500,4500
2517,2026-06-29,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2517,2026-06-29,Tienda Mall,Pan hallulla,Panadería,2,1500,3000
2517,2026-06-29,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
2518,2026-06-24,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2519,2026-06-02,Tienda Centro,Café,Café/Té,2,4000,8000
2519,2026-06-02,Tienda Centro,Jugo naranja,Bebidas,2,1600,3200
2520,2026-06-18,Tienda Sur,Azúcar,Café/Té,3,1300,3900
2520,2026-06-18,Tienda Sur,Papas fritas,Snacks,1,1800,1800
2520,2026-06-18,Tienda Sur,Queso,Lácteos,1,4500,4500
2521,2026-07-09,Tienda Centro,Detergente,Limpieza,2,5500,11000
2521,2026-07-09,Tienda Centro,Esponjas,Limpieza,1,1200,1200
2521,2026-07-09,Tienda Centro,Galletas,Snacks,3,1000,3000
2521,2026-07-09,Tienda Centro,Pañales,Bebé,2,8000,16000
2522,2026-08-08,Tienda Sur,Azúcar,Café/Té,3,1300,3900
2522,2026-08-08,Tienda Sur,Jugo naranja,Bebidas,1,1600,1600
2522,2026-08-08,Tienda Sur,Té,Café/Té,1,2500,2500
2523,2026-06-18,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
2523,2026-06-18,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2523,2026-06-18,Tienda Mall,Maní,Snacks,1,1200,1200
2523,2026-06-18,Tienda Mall,Pan molde,Panadería,1,1800,1800
2523,2026-06-18,Tienda Mall,Queso,Lácteos,1,4500,4500
2524,2026-06-04,Tienda Sur,Azúcar,Café/Té,2,1300,2600
2524,2026-06-04,Tienda Sur,Café,Café/Té,1,4000,4000
2524,2026-06-04,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2525,2026-06-02,Tienda Mall,Esponjas,Limpieza,1,1200,1200
2525,2026-06-02,Tienda Mall,Mantequilla,Lácteos,3,2500,7500
2525,2026-06-02,Tienda Mall,Pan hallulla,Panadería,1,1500,1500
2525,2026-06-02,Tienda Mall,Queso,Lácteos,1,4500,4500
2526,2026-06-18,Tienda Norte,Croissant,Panadería,1,900,900
2527,2026-07-06,Tienda Centro,Agua mineral,Bebidas,2,900,1800
2527,2026-07-06,Tienda Centro,Detergente,Limpieza,1,5500,5500
2528,2026-07-18,Tienda Norte,Café,Café/Té,2,4000,8000
2528,2026-07-18,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2529,2026-08-08,Tienda Sur,Croissant,Panadería,2,900,1800
2529,2026-08-08,Tienda Sur,Detergente,Limpieza,3,5500,16500
2530,2026-08-06,Tienda Centro,Galletas,Snacks,2,1000,2000
2530,2026-08-06,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
2530,2026-08-06,Tienda Centro,Pan molde,Panadería,1,1800,1800
2531,2026-07-10,Tienda Centro,Bebida cola,Bebidas,1,1500,1500
2531,2026-07-10,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
2531,2026-07-10,Tienda Centro,Leche,Lácteos,1,1200,1200
2532,2026-08-17,Tienda Centro,Agua mineral,Bebidas,1,900,900
2532,2026-08-17,Tienda Centro,Azúcar,Café/Té,2,1300,2600
2532,2026-08-17,Tienda Centro,Queso,Lácteos,1,4500,4500
2533,2026-06-05,Tienda Norte,Cloro,Limpieza,1,1400,1400
2533,2026-06-05,Tienda Norte,Jugo naranja,Bebidas,1,1600,1600
2534,2026-06-14,Tienda Centro,Detergente,Limpieza,1,5500,5500
2534,2026-06-14,Tienda Centro,Maní,Snacks,1,1200,1200
2534,2026-06-14,Tienda Centro,Vino tinto,Alcohol,2,5000,10000
2535,2026-06-03,Tienda Norte,Galletas,Snacks,1,1000,1000
2535,2026-06-03,Tienda Norte,Leche,Lácteos,1,1200,1200
2536,2026-07-12,Tienda Mall,Croissant,Panadería,1,900,900
2536,2026-07-12,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2536,2026-07-12,Tienda Mall,Pan molde,Panadería,1,1800,1800
2536,2026-07-12,Tienda Mall,Queso,Lácteos,3,4500,13500
2537,2026-05-24,Tienda Norte,Cloro,Limpieza,3,1400,4200
2537,2026-05-24,Tienda Norte,Esponjas,Limpieza,1,1200,1200
2537,2026-05-24,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
2538,2026-05-25,Tienda Centro,Galletas,Snacks,1,1000,1000
2538,2026-05-25,Tienda Centro,Maní,Snacks,2,1200,2400
2538,2026-05-25,Tienda Centro,Queso,Lácteos,1,4500,4500
2539,2026-08-07,Tienda Centro,Galletas,Snacks,1,1000,1000
2540,2026-06-30,Tienda Norte,Agua mineral,Bebidas,1,900,900
2540,2026-06-30,Tienda Norte,Leche,Lácteos,1,1200,1200
2540,2026-06-30,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2541,2026-06-20,Tienda Sur,Jugo naranja,Bebidas,2,1600,3200
2542,2026-07-05,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2542,2026-07-05,Tienda Mall,Pan hallulla,Panadería,1,1500,1500
2542,2026-07-05,Tienda Mall,Papas fritas,Snacks,1,1800,1800
2543,2026-07-31,Tienda Sur,Detergente,Limpieza,2,5500,11000
2543,2026-07-31,Tienda Sur,Papas fritas,Snacks,1,1800,1800
2543,2026-07-31,Tienda Sur,Toallitas húmedas,Bebé,1,2200,2200
2544,2026-07-15,Tienda Mall,Agua mineral,Bebidas,1,900,900
2544,2026-07-15,Tienda Mall,Croissant,Panadería,1,900,900
2544,2026-07-15,Tienda Mall,Jugo naranja,Bebidas,3,1600,4800
2545,2026-07-29,Tienda Sur,Yogurt,Lácteos,2,800,1600
2546,2026-07-01,Tienda Sur,Queso,Lácteos,2,4500,9000
2547,2026-06-23,Tienda Sur,Agua mineral,Bebidas,1,900,900
2547,2026-06-23,Tienda Sur,Azúcar,Café/Té,1,1300,1300
2547,2026-06-23,Tienda Sur,Café,Café/Té,1,4000,4000
2547,2026-06-23,Tienda Sur,Papas fritas,Snacks,2,1800,3600
2548,2026-06-18,Tienda Centro,Agua mineral,Bebidas,2,900,1800
2548,2026-06-18,Tienda Centro,Queso,Lácteos,1,4500,4500
2548,2026-06-18,Tienda Centro,Vino tinto,Alcohol,1,5000,5000
2549,2026-06-26,Tienda Norte,Croissant,Panadería,1,900,900
2550,2026-08-17,Tienda Mall,Cerveza,Alcohol,1,3500,3500
2550,2026-08-17,Tienda Mall,Galletas,Snacks,1,1000,1000
2550,2026-08-17,Tienda Mall,Pañales,Bebé,1,8000,8000
2551,2026-08-02,Tienda Sur,Café,Café/Té,1,4000,4000
2551,2026-08-02,Tienda Sur,Galletas,Snacks,1,1000,1000
2552,2026-07-26,Tienda Sur,Leche,Lácteos,3,1200,3600
2552,2026-07-26,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
2553,2026-06-15,Tienda Centro,Agua mineral,Bebidas,1,900,900
2553,2026-06-15,Tienda Centro,Croissant,Panadería,1,900,900
2554,2026-07-11,Tienda Norte,Azúcar,Café/Té,1,1300,1300
2554,2026-07-11,Tienda Norte,Café,Café/Té,1,4000,4000
2554,2026-07-11,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
2554,2026-07-11,Tienda Norte,Pan molde,Panadería,1,1800,1800
2555,2026-07-17,Tienda Centro,Azúcar,Café/Té,1,1300,1300
2555,2026-07-17,Tienda Centro,Detergente,Limpieza,1,5500,5500
2555,2026-07-17,Tienda Centro,Esponjas,Limpieza,1,1200,1200
2556,2026-05-29,Tienda Sur,Esponjas,Limpieza,1,1200,1200
2556,2026-05-29,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
2556,2026-05-29,Tienda Sur,Pan molde,Panadería,1,1800,1800
2556,2026-05-29,Tienda Sur,Queso,Lácteos,2,4500,9000
2556,2026-05-29,Tienda Sur,Yogurt,Lácteos,3,800,2400
2557,2026-08-16,Tienda Sur,Cerveza,Alcohol,1,3500,3500
2557,2026-08-16,Tienda Sur,Cloro,Limpieza,1,1400,1400
2557,2026-08-16,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
2557,2026-08-16,Tienda Sur,Pan molde,Panadería,1,1800,1800
2557,2026-08-16,Tienda Sur,Papas fritas,Snacks,1,1800,1800
2558,2026-08-03,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2559,2026-06-20,Tienda Norte,Agua mineral,Bebidas,3,900,2700
2559,2026-06-20,Tienda Norte,Azúcar,Café/Té,1,1300,1300
2559,2026-06-20,Tienda Norte,Mantequilla,Lácteos,3,2500,7500
2559,2026-06-20,Tienda Norte,Té,Café/Té,1,2500,2500
2560,2026-08-13,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2561,2026-05-23,Tienda Centro,Croissant,Panadería,1,900,900
2561,2026-05-23,Tienda Centro,Leche,Lácteos,1,1200,1200
2561,2026-05-23,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
2561,2026-05-23,Tienda Centro,Queso,Lácteos,1,4500,4500
2561,2026-05-23,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
2562,2026-06-12,Tienda Mall,Bebida cola,Bebidas,1,1500,1500
2562,2026-06-12,Tienda Mall,Leche,Lácteos,2,1200,2400
2562,2026-06-12,Tienda Mall,Queso,Lácteos,1,4500,4500
2562,2026-06-12,Tienda Mall,Yogurt,Lácteos,1,800,800
2563,2026-06-05,Tienda Norte,Azúcar,Café/Té,2,1300,2600
2563,2026-06-05,Tienda Norte,Papas fritas,Snacks,1,1800,1800
2563,2026-06-05,Tienda Norte,Té,Café/Té,1,2500,2500
2564,2026-05-20,Tienda Norte,Azúcar,Café/Té,1,1300,1300
2564,2026-05-20,Tienda Norte,Maní,Snacks,2,1200,2400
2564,2026-05-20,Tienda Norte,Té,Café/Té,2,2500,5000
2565,2026-08-02,Tienda Sur,Detergente,Limpieza,2,5500,11000
2565,2026-08-02,Tienda Sur,Galletas,Snacks,1,1000,1000
2566,2026-08-12,Tienda Sur,Café,Café/Té,2,4000,8000
2567,2026-05-31,Tienda Sur,Cerveza,Alcohol,2,3500,7000
2567,2026-05-31,Tienda Sur,Papas fritas,Snacks,3,1800,5400
2567,2026-05-31,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2568,2026-06-20,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
2568,2026-06-20,Tienda Centro,Leche,Lácteos,2,1200,2400
2568,2026-06-20,Tienda Centro,Maní,Snacks,1,1200,1200
2569,2026-06-20,Tienda Mall,Esponjas,Limpieza,1,1200,1200
2569,2026-06-20,Tienda Mall,Queso,Lácteos,3,4500,13500
2569,2026-06-20,Tienda Mall,Vino tinto,Alcohol,1,5000,5000
2569,2026-06-20,Tienda Mall,Yogurt,Lácteos,2,800,1600
2570,2026-07-14,Tienda Sur,Azúcar,Café/Té,3,1300,3900
2570,2026-07-14,Tienda Sur,Cerveza,Alcohol,1,3500,3500
2570,2026-07-14,Tienda Sur,Papas fritas,Snacks,1,1800,1800
2570,2026-07-14,Tienda Sur,Queso,Lácteos,2,4500,9000
2571,2026-07-29,Tienda Sur,Jugo naranja,Bebidas,2,1600,3200
2571,2026-07-29,Tienda Sur,Mantequilla,Lácteos,2,2500,5000
2571,2026-07-29,Tienda Sur,Queso,Lácteos,3,4500,13500
2572,2026-07-22,Tienda Norte,Azúcar,Café/Té,1,1300,1300
2572,2026-07-22,Tienda Norte,Café,Café/Té,1,4000,4000
2572,2026-07-22,Tienda Norte,Cerveza,Alcohol,1,3500,3500
2573,2026-06-17,Tienda Sur,Cloro,Limpieza,1,1400,1400
2573,2026-06-17,Tienda Sur,Jugo naranja,Bebidas,1,1600,1600
2574,2026-07-13,Tienda Norte,Leche,Lácteos,1,1200,1200
2574,2026-07-13,Tienda Norte,Mantequilla,Lácteos,1,2500,2500
2574,2026-07-13,Tienda Norte,Maní,Snacks,1,1200,1200
2574,2026-07-13,Tienda Norte,Pan molde,Panadería,1,1800,1800
2575,2026-07-28,Tienda Centro,Bebida cola,Bebidas,1,1500,1500
2575,2026-07-28,Tienda Centro,Vino tinto,Alcohol,2,5000,10000
2576,2026-07-24,Tienda Norte,Bebida cola,Bebidas,1,1500,1500
2576,2026-07-24,Tienda Norte,Croissant,Panadería,1,900,900
2576,2026-07-24,Tienda Norte,Pan molde,Panadería,1,1800,1800
2576,2026-07-24,Tienda Norte,Papas fritas,Snacks,2,1800,3600
2577,2026-05-20,Tienda Centro,Maní,Snacks,2,1200,2400
2577,2026-05-20,Tienda Centro,Toallitas húmedas,Bebé,3,2200,6600
2578,2026-05-22,Tienda Norte,Agua mineral,Bebidas,1,900,900
2578,2026-05-22,Tienda Norte,Cerveza,Alcohol,1,3500,3500
2578,2026-05-22,Tienda Norte,Pañales,Bebé,2,8000,16000
2578,2026-05-22,Tienda Norte,Toallitas húmedas,Bebé,1,2200,2200
2579,2026-06-27,Tienda Mall,Cerveza,Alcohol,1,3500,3500
2579,2026-06-27,Tienda Mall,Cloro,Limpieza,2,1400,2800
2579,2026-06-27,Tienda Mall,Detergente,Limpieza,1,5500,5500
2579,2026-06-27,Tienda Mall,Esponjas,Limpieza,2,1200,2400
2579,2026-06-27,Tienda Mall,Papas fritas,Snacks,1,1800,1800
2580,2026-06-13,Tienda Centro,Cerveza,Alcohol,1,3500,3500
2580,2026-06-13,Tienda Centro,Cloro,Limpieza,1,1400,1400
2580,2026-06-13,Tienda Centro,Detergente,Limpieza,3,5500,16500
2580,2026-06-13,Tienda Centro,Pañales,Bebé,1,8000,8000
2581,2026-08-10,Tienda Mall,Esponjas,Limpieza,1,1200,1200
2581,2026-08-10,Tienda Mall,Jugo naranja,Bebidas,1,1600,1600
2581,2026-08-10,Tienda Mall,Papas fritas,Snacks,1,1800,1800
2582,2026-08-14,Tienda Centro,Azúcar,Café/Té,1,1300,1300
2582,2026-08-14,Tienda Centro,Bebida cola,Bebidas,1,1500,1500
2582,2026-08-14,Tienda Centro,Papas fritas,Snacks,1,1800,1800
2583,2026-07-08,Tienda Centro,Pañales,Bebé,2,8000,16000
2583,2026-07-08,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
2584,2026-06-23,Tienda Centro,Bebida cola,Bebidas,3,1500,4500
2584,2026-06-23,Tienda Centro,Croissant,Panadería,1,900,900
2584,2026-06-23,Tienda Centro,Papas fritas,Snacks,2,1800,3600
2584,2026-06-23,Tienda Centro,Queso,Lácteos,1,4500,4500
2585,2026-07-20,Tienda Norte,Agua mineral,Bebidas,1,900,900
2585,2026-07-20,Tienda Norte,Azúcar,Café/Té,1,1300,1300
2585,2026-07-20,Tienda Norte,Jugo naranja,Bebidas,2,1600,3200
2585,2026-07-20,Tienda Norte,Leche,Lácteos,1,1200,1200
2586,2026-05-27,Tienda Centro,Azúcar,Café/Té,2,1300,2600
2586,2026-05-27,Tienda Centro,Café,Café/Té,1,4000,4000
2586,2026-05-27,Tienda Centro,Queso,Lácteos,1,4500,4500
2586,2026-05-27,Tienda Centro,Toallitas húmedas,Bebé,3,2200,6600
2587,2026-08-02,Tienda Centro,Detergente,Limpieza,1,5500,5500
2587,2026-08-02,Tienda Centro,Esponjas,Limpieza,2,1200,2400
2587,2026-08-02,Tienda Centro,Jugo naranja,Bebidas,2,1600,3200
2587,2026-08-02,Tienda Centro,Pan hallulla,Panadería,3,1500,4500
2587,2026-08-02,Tienda Centro,Queso,Lácteos,1,4500,4500
2588,2026-07-28,Tienda Centro,Croissant,Panadería,3,900,2700
2588,2026-07-28,Tienda Centro,Mantequilla,Lácteos,2,2500,5000
2588,2026-07-28,Tienda Centro,Pan hallulla,Panadería,1,1500,1500
2588,2026-07-28,Tienda Centro,Queso,Lácteos,2,4500,9000
2588,2026-07-28,Tienda Centro,Toallitas húmedas,Bebé,3,2200,6600
2589,2026-06-27,Tienda Sur,Cerveza,Alcohol,1,3500,3500
2589,2026-06-27,Tienda Sur,Mantequilla,Lácteos,1,2500,2500
2589,2026-06-27,Tienda Sur,Pan hallulla,Panadería,3,1500,4500
2589,2026-06-27,Tienda Sur,Queso,Lácteos,1,4500,4500
2590,2026-06-15,Tienda Mall,Cerveza,Alcohol,2,3500,7000
2590,2026-06-15,Tienda Mall,Maní,Snacks,1,1200,1200
2591,2026-07-22,Tienda Centro,Esponjas,Limpieza,1,1200,1200
2591,2026-07-22,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
2592,2026-05-22,Tienda Norte,Cloro,Limpieza,2,1400,2800
2592,2026-05-22,Tienda Norte,Galletas,Snacks,1,1000,1000
2593,2026-07-25,Tienda Centro,Leche,Lácteos,2,1200,2400
2593,2026-07-25,Tienda Centro,Mantequilla,Lácteos,1,2500,2500
2594,2026-08-08,Tienda Sur,Azúcar,Café/Té,1,1300,1300
2594,2026-08-08,Tienda Sur,Café,Café/Té,1,4000,4000
2594,2026-08-08,Tienda Sur,Esponjas,Limpieza,2,1200,2400
2595,2026-07-06,Tienda Mall,Maní,Snacks,1,1200,1200
2595,2026-07-06,Tienda Mall,Queso,Lácteos,1,4500,4500
2596,2026-05-30,Tienda Centro,Café,Café/Té,2,4000,8000
2596,2026-05-30,Tienda Centro,Jugo naranja,Bebidas,3,1600,4800
2596,2026-05-30,Tienda Centro,Leche,Lácteos,1,1200,1200
2596,2026-05-30,Tienda Centro,Toallitas húmedas,Bebé,1,2200,2200
2597,2026-06-04,Tienda Sur,Croissant,Panadería,1,900,900
2597,2026-06-04,Tienda Sur,Pan hallulla,Panadería,1,1500,1500
2597,2026-06-04,Tienda Sur,Queso,Lácteos,1,4500,4500
2598,2026-08-12,Tienda Mall,Croissant,Panadería,1,900,900
2598,2026-08-12,Tienda Mall,Maní,Snacks,2,1200,2400
2598,2026-08-12,Tienda Mall,Papas fritas,Snacks,1,1800,1800
2598,2026-08-12,Tienda Mall,Yogurt,Lácteos,3,800,2400
2599,2026-06-11,Tienda Mall,Croissant,Panadería,2,900,1800
2599,2026-06-11,Tienda Mall,Mantequilla,Lácteos,1,2500,2500
2599,2026-06-11,Tienda Mall,Pan molde,Panadería,2,1800,3600
2599,2026-06-11,Tienda Mall,Queso,Lácteos,1,4500,4500
2600,2026-08-04,Tienda Sur,Maní,Snacks,1,1200,1200
2600,2026-08-04,Tienda Sur,Queso,Lácteos,1,4500,4500
2600,2026-08-04,Tienda Sur,Vino tinto,Alcohol,3,5000,15000
2601,2026-06-17,Tienda Centro,Leche,Lácteos,1,1200,1200
2602,2026-08-08,Tienda Sur,Cloro,Limpieza,1,1400,1400
2602,2026-08-08,Tienda Sur,Vino tinto,Alcohol,1,5000,5000
2603,2026-07-23,Tienda Sur,Detergente,Limpieza,1,5500,5500
2603,2026-07-23,Tienda Sur,Galletas,Snacks,1,1000,1000
2603,2026-07-23,Tienda Sur,Yogurt,Lácteos,1,800,800
2604,2026-07-10,Tienda Sur,Papas fritas,Snacks,2,1800,3600
2605,2026-07-19,Tienda Centro,Croissant,Panadería,1,900,900
2605,2026-07-19,Tienda Centro,Detergente,Limpieza,3,5500,16500
2605,2026-07-19,Tienda Centro,Esponjas,Limpieza,1,1200,1200
2605,2026-07-19,Tienda Centro,Jugo naranja,Bebidas,1,1600,1600
2606,2026-07-12,Tienda Norte,Azúcar,Café/Té,2,1300,2600
2606,2026-07-12,Tienda Norte,Esponjas,Limpieza,2,1200,2400
2606,2026-07-12,Tienda Norte,Té,Café/Té,1,2500,2500
2607,2026-08-09,Tienda Mall,Pan hallulla,Panadería,2,1500,3000
2607,2026-08-09,Tienda Mall,Toallitas húmedas,Bebé,1,2200,2200
2608,2026-06-06,Tienda Norte,Maní,Snacks,1,1200,1200
2609,2026-07-23,Tienda Centro,Cloro,Limpieza,1,1400,1400
2610,2026-06-18,Tienda Norte,Azúcar,Café/Té,1,1300,1300
